,exp_type,experiment,frac_gene,gene,trial,growth_rate_hr
27430,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,cysC,1.0,0.866433975699932
27431,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,cysD,1.0,0.866433975699932
27432,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,cysE,1.0,0.866433975699932
27433,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,cysG,1.0,0.866433975699932
27434,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,cysH,1.0,0.866433975699932
27435,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,cysI,1.0,0.866433975699932
27436,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,cysJ,1.0,0.866433975699932
27437,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,cysK,1.0,0.866433975699932
27438,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,cysM,1.0,0.866433975699932
27439,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,cysN,1.0,0.866433975699932
27440,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,cysP,1.0,0.866433975699932
27441,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,cysQ,1.0,0.866433975699932
27442,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,cysS,1.0,0.866433975699932
27443,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,cytR,1.0,0.866433975699932
27444,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dacA,1.0,0.866433975699932
27445,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,damX,1.0,0.866433975699932
27446,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dapA,1.0,0.866433975699932
27447,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dapB,1.0,0.866433975699932
27448,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dapD,1.0,0.866433975699932
27449,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dapE,1.0,0.866433975699932
27450,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dapF,1.0,0.866433975699932
27451,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dcd,1.0,0.866433975699932
27452,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dcp,1.0,0.866433975699932
27453,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dcrB,1.0,0.866433975699932
27454,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dcyD,1.0,0.866433975699932
27455,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,deaD,1.0,0.866433975699932
27456,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dedD,1.0,0.866433975699932
27457,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,def,1.0,0.866433975699932
27458,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,degP,1.0,0.866433975699932
27459,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,degQ,1.0,0.866433975699932
27460,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,deoB,1.0,0.866433975699932
27461,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,deoC,1.0,0.866433975699932
27462,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,deoD,1.0,0.866433975699932
27463,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dhaL,1.0,0.866433975699932
27464,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dhaM,1.0,0.866433975699932
27465,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,diaA,1.0,0.866433975699932
27466,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dksA,1.0,0.866433975699932
27467,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dld,1.0,0.866433975699932
27468,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dnaA,1.0,0.866433975699932
27469,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dnaB,1.0,0.866433975699932
27470,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dnaJ,1.0,0.866433975699932
27471,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dnaK,1.0,0.866433975699932
27472,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dnaN,1.0,0.866433975699932
27473,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dppA,1.0,0.866433975699932
27474,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dppC,1.0,0.866433975699932
27475,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dppD,1.0,0.866433975699932
27476,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dppF,1.0,0.866433975699932
27477,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dps,1.0,0.866433975699932
27478,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dsbA,1.0,0.866433975699932
27479,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dsbC,1.0,0.866433975699932
27480,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dut,1.0,0.866433975699932
27481,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,dxs,1.0,0.866433975699932
27482,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ecnB,1.0,0.866433975699932
27483,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,eda,1.0,0.866433975699932
27484,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,efp,1.0,0.866433975699932
27485,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,elaB,1.0,0.866433975699932
27486,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,elbB,1.0,0.866433975699932
27487,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,emrA,1.0,0.866433975699932
27488,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,emtA,1.0,0.866433975699932
27489,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,engA,1.0,0.866433975699932
27490,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,engB,1.0,0.866433975699932
27491,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,engD,1.0,0.866433975699932
27492,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,eno,1.0,0.866433975699932
27493,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,era,1.0,0.866433975699932
27494,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,erpA,1.0,0.866433975699932
27495,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,exbB,1.0,0.866433975699932
27496,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,exbD,1.0,0.866433975699932
27497,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fabA,1.0,0.866433975699932
27498,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fabB,1.0,0.866433975699932
27499,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fabD,1.0,0.866433975699932
27500,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fabF,1.0,0.866433975699932
27501,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fabG,1.0,0.866433975699932
27502,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fabH,1.0,0.866433975699932
27503,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fabI,1.0,0.866433975699932
27504,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fabZ,1.0,0.866433975699932
27505,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fadA,1.0,0.866433975699932
27506,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fadB,1.0,0.866433975699932
27507,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fadD,1.0,0.866433975699932
27508,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fadE,1.0,0.866433975699932
27509,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fadL,1.0,0.866433975699932
27510,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fadR,1.0,0.866433975699932
27511,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fbaA,1.0,0.866433975699932
27512,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fbaB,1.0,0.866433975699932
27513,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fbp,1.0,0.866433975699932
27514,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fdx,1.0,0.866433975699932
27515,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fecB,1.0,0.866433975699932
27516,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ffh,1.0,0.866433975699932
27517,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fhuA,1.0,0.866433975699932
27518,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,finO,1.0,0.866433975699932
27519,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fis,1.0,0.866433975699932
27520,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fklB,1.0,0.866433975699932
27521,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fkpA,1.0,0.866433975699932
27522,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fldA,1.0,0.866433975699932
27523,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,flgB,1.0,0.866433975699932
27524,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,flgE,1.0,0.866433975699932
27525,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,flgG,1.0,0.866433975699932
27526,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,flgH,1.0,0.866433975699932
27527,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,flgI,1.0,0.866433975699932
27528,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,flgK,1.0,0.866433975699932
27529,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,flgL,1.0,0.866433975699932
27530,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,flgM,1.0,0.866433975699932
27531,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,flgN,1.0,0.866433975699932
27532,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,flhA,1.0,0.866433975699932
27533,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,flhD,1.0,0.866433975699932
27534,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fliA,1.0,0.866433975699932
27535,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fliC,1.0,0.866433975699932
27536,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fliD,1.0,0.866433975699932
27537,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fliF,1.0,0.866433975699932
27538,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fliG,1.0,0.866433975699932
27539,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fliH,1.0,0.866433975699932
27540,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fliI,1.0,0.866433975699932
27541,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fliL,1.0,0.866433975699932
27542,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fliM,1.0,0.866433975699932
27543,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fliN,1.0,0.866433975699932
27544,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fliO,1.0,0.866433975699932
27545,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fliS,1.0,0.866433975699932
27546,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fliY,1.0,0.866433975699932
27547,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fliZ,1.0,0.866433975699932
27548,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fnr,1.0,0.866433975699932
27549,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,folB,1.0,0.866433975699932
27550,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,folC,1.0,0.866433975699932
27551,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,folD,1.0,0.866433975699932
27552,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,folE,1.0,0.866433975699932
27553,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,folX,1.0,0.866433975699932
27554,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fre,1.0,0.866433975699932
27555,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,frmA,1.0,0.866433975699932
27556,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,frmB,1.0,0.866433975699932
27557,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,frmR,1.0,0.866433975699932
27558,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,frr,1.0,0.866433975699932
27559,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fruA,1.0,0.866433975699932
27560,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ftnA,1.0,0.866433975699932
27561,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ftsA,1.0,0.866433975699932
27562,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ftsE,1.0,0.866433975699932
27563,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ftsY,1.0,0.866433975699932
27564,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ftsZ,1.0,0.866433975699932
27565,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fumA,1.0,0.866433975699932
27566,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fumC,1.0,0.866433975699932
27567,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fur,1.0,0.866433975699932
27568,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,fusA,1.0,0.866433975699932
27569,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gabD,1.0,0.866433975699932
27570,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gabT,1.0,0.866433975699932
27571,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,galE,1.0,0.866433975699932
27572,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,galK,1.0,0.866433975699932
27573,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,galM,1.0,0.866433975699932
27574,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,galT,1.0,0.866433975699932
27575,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,galU,1.0,0.866433975699932
27576,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gapA,1.0,0.866433975699932
27577,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gcp,1.0,0.866433975699932
27578,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gcvP,1.0,0.866433975699932
27579,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gcvT,1.0,0.866433975699932
27580,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gdhA,1.0,0.866433975699932
27581,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ghrA,1.0,0.866433975699932
27582,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ghrB,1.0,0.866433975699932
27583,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glcB,1.0,0.866433975699932
27584,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glgA,1.0,0.866433975699932
27585,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glgB,1.0,0.866433975699932
27586,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glgC,1.0,0.866433975699932
27587,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glgP,1.0,0.866433975699932
27588,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glgX,1.0,0.866433975699932
27589,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glk,1.0,0.866433975699932
27590,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glmM,1.0,0.866433975699932
27591,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glmS,1.0,0.866433975699932
27592,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glmU,1.0,0.866433975699932
27593,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glnA,1.0,0.866433975699932
27594,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glnB,1.0,0.866433975699932
27595,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glnG,1.0,0.866433975699932
27596,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glnH,1.0,0.866433975699932
27597,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glnQ,1.0,0.866433975699932
27598,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glnS,1.0,0.866433975699932
27599,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glpK,1.0,0.866433975699932
27600,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gltA,1.0,0.866433975699932
27601,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gltB,1.0,0.866433975699932
27602,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gltD,1.0,0.866433975699932
27603,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gltI,1.0,0.866433975699932
27604,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gltJ,1.0,0.866433975699932
27605,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gltL,1.0,0.866433975699932
27606,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gltX,1.0,0.866433975699932
27607,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glyA,1.0,0.866433975699932
27608,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glyQ,1.0,0.866433975699932
27609,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,glyS,1.0,0.866433975699932
27610,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gmhA,1.0,0.866433975699932
27611,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gmhB,1.0,0.866433975699932
27612,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gmk,1.0,0.866433975699932
27613,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gnd,1.0,0.866433975699932
27614,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gnsA,1.0,0.866433975699932
27615,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gnsB,1.0,0.866433975699932
27616,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gor,1.0,0.866433975699932
27617,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gpmA,1.0,0.866433975699932
27618,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gpmB,1.0,0.866433975699932
27619,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gpmI,1.0,0.866433975699932
27620,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gpsA,1.0,0.866433975699932
27621,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gpt,1.0,0.866433975699932
27622,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,grcA,1.0,0.866433975699932
27623,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,greA,1.0,0.866433975699932
27624,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,groL,1.0,0.866433975699932
27625,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,groS,1.0,0.866433975699932
27626,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,grpE,1.0,0.866433975699932
27627,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,grxB,1.0,0.866433975699932
27628,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,grxC,1.0,0.866433975699932
27629,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,grxD,1.0,0.866433975699932
27630,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gshA,1.0,0.866433975699932
27631,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gshB,1.0,0.866433975699932
27632,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gsiB,1.0,0.866433975699932
27633,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gst,1.0,0.866433975699932
27634,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,guaA,1.0,0.866433975699932
27635,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,guaB,1.0,0.866433975699932
27636,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,guaC,1.0,0.866433975699932
27637,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gyrA,1.0,0.866433975699932
27638,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,gyrB,1.0,0.866433975699932
27639,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hemB,1.0,0.866433975699932
27640,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hemE,1.0,0.866433975699932
27641,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hemG,1.0,0.866433975699932
27642,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hemL,1.0,0.866433975699932
27643,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hemN,1.0,0.866433975699932
27644,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hemX,1.0,0.866433975699932
27645,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hemY,1.0,0.866433975699932
27646,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hflB,1.0,0.866433975699932
27647,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hflC,1.0,0.866433975699932
27648,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hflK,1.0,0.866433975699932
27649,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hflX,1.0,0.866433975699932
27650,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hfq,1.0,0.866433975699932
27651,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hinT,1.0,0.866433975699932
27652,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hisA,1.0,0.866433975699932
27653,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hisB,1.0,0.866433975699932
27654,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hisC,1.0,0.866433975699932
27655,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hisD,1.0,0.866433975699932
27656,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hisF,1.0,0.866433975699932
27657,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hisG,1.0,0.866433975699932
27658,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hisH,1.0,0.866433975699932
27659,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hisI,1.0,0.866433975699932
27660,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hisJ,1.0,0.866433975699932
27661,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hisP,1.0,0.866433975699932
27662,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hisS,1.0,0.866433975699932
27663,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hldD,1.0,0.866433975699932
27664,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hldE,1.0,0.866433975699932
27665,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hmp,1.0,0.866433975699932
27666,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hns,1.0,0.866433975699932
27667,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hpt,1.0,0.866433975699932
27668,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hscA,1.0,0.866433975699932
27669,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hscB,1.0,0.866433975699932
27670,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hsdM,1.0,0.866433975699932
27671,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hsdR,1.0,0.866433975699932
27672,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hsdS,1.0,0.866433975699932
27673,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hslO,1.0,0.866433975699932
27674,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hslU,1.0,0.866433975699932
27675,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hslV,1.0,0.866433975699932
27676,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,htpG,1.0,0.866433975699932
27677,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,htpX,1.0,0.866433975699932
27678,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hupA,1.0,0.866433975699932
27679,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,hupB,1.0,0.866433975699932
27680,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,iaaA,1.0,0.866433975699932
27681,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,icd,1.0,0.866433975699932
27682,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,iciA,1.0,0.866433975699932
27683,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ihfA,1.0,0.866433975699932
27684,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ihfB,1.0,0.866433975699932
27685,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ileS,1.0,0.866433975699932
27686,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ilvA,1.0,0.866433975699932
27687,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ilvB,1.0,0.866433975699932
27688,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ilvC,1.0,0.866433975699932
27689,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ilvD,1.0,0.866433975699932
27690,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ilvE,1.0,0.866433975699932
27691,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ilvG,1.0,0.866433975699932
27692,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ilvH,1.0,0.866433975699932
27693,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ilvI,1.0,0.866433975699932
27694,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ilvM,1.0,0.866433975699932
27695,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ilvN,1.0,0.866433975699932
27696,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,imp,1.0,0.866433975699932
27697,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,infA,1.0,0.866433975699932
27698,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,infB,1.0,0.866433975699932
27699,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,infC,1.0,0.866433975699932
27700,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,iraP,1.0,0.866433975699932
27701,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,iscA,1.0,0.866433975699932
27702,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,iscR,1.0,0.866433975699932
27703,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,iscS,1.0,0.866433975699932
27704,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ispB,1.0,0.866433975699932
27705,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ispF,1.0,0.866433975699932
27706,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ispG,1.0,0.866433975699932
27707,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,ivy,1.0,0.866433975699932
27708,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,katE,1.0,0.866433975699932
27709,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,katG,1.0,0.866433975699932
27710,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,kdgK,1.0,0.866433975699932
27711,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,kdgR,1.0,0.866433975699932
27712,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,kdpA,1.0,0.866433975699932
27713,C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,kdpB,1.0,0.866433975699932
